phone_number,number_type,call_time,hour_bucket,first_contact_type,has_prior_history,has_repeat_contact,repeat_gap,in_contacts,is_num_in_msg,inner_num_differs,msg_number_official_match,sms_to_call,sms_to_call_gap,is_url_in_msg,is_reliable_url,has_appinstall_link,is_carrier_altered,number_cluster,using_duration,unique_callees,is_global,is_sequential_callers,structural_phishing_score,is_sms_initiated_unreg,cold_contact,repeat_pressure_intensity,is_phishing,incident_type
16663060,특번,2026-11-15 02:49:00,2.0,0,0,0,,0,0,,,1,0.0,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
01074627604,010,2026-01-03 09:25:00,9.0,0,1,1,27.64,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.034916201117318434,0,normal
15880010,특번,2026-06-06 01:48:00,1.0,0,0,0,,0,0,,,1,17.33,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15885000,특번,2026-01-26 00:41:00,0.0,1,0,0,,0,1,1.0,1.0,0,,0,,,,,,,0,0,2.0,0,1,0.0,0,normal
0011530087,00X(국제),2026-02-19 08:41:00,8.0,0,0,0,,0,0,,,0,,0,,,,,,,1,0,0.0,1,1,0.0,0,normal
15880010,특번,2026-08-08 14:15:00,14.0,1,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,1,0.0,0,normal
15990903,특번,2026-08-09 10:16:00,10.0,0,1,0,,0,0,,,1,26.03,0,,,,,,,0,0,0.0,1,0,0.0,0,normal
01029781931,010,2026-03-11 16:49:00,16.0,1,1,1,4.92,1,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,0,0.16891891891891891,0,normal
15221000,특번,2026-06-21 09:56:00,9.0,0,0,0,,0,1,0.0,1.0,1,4.86,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01039149804,010,2026-10-17 10:52:00,10.0,0,1,1,526.88,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.0018943699325604305,0,normal
15999010,특번,2026-02-23 19:14:00,19.0,0,0,1,22.11,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.043271311120726956,0,normal
15446399,특번,2026-01-16 16:30:00,16.0,0,0,0,,0,0,,,1,261.48,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15881500,특번,2026-11-10 16:42:00,16.0,0,0,0,,0,0,,,1,43.95,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
16706250,특번,2026-01-21 00:03:00,0.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01072194106,010,2026-02-19 00:42:00,0.0,0,1,1,47.71,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.020529665366454525,0,normal
15660123,특번,2026-09-08 04:22:00,4.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
01060886494,010,2026-07-29 03:25:00,3.0,1,1,1,68.53,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.014382281029771321,0,normal
01023612922,010,2026-11-12 15:43:00,15.0,0,1,0,,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
15880079,특번,2026-06-12 01:24:00,1.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
16841117,특번,2026-08-10 22:29:00,22.0,1,0,1,130.42,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,1,0.007609191903819815,0,normal
15883570,특번,2026-06-08 17:22:00,17.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
16446000,특번,2026-02-16 10:39:00,10.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
15998500,특번,2026-03-23 21:33:00,21.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15880079,특번,2026-06-23 14:02:00,14.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
03180219341,기타,2026-09-13 15:35:00,15.0,0,0,1,1.74,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.36496350364963503,0,normal
01085476768,010,2026-11-04 01:10:00,1.0,0,1,1,51.97,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.018878610534264678,0,normal
16445425,특번,2026-04-08 03:23:00,3.0,0,0,0,,0,0,,,1,160.66,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15221704,특번,2026-02-06 21:13:00,21.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
18997047,특번,2026-04-02 09:27:00,9.0,1,1,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
01026522558,010,2026-06-20 11:40:00,11.0,0,1,1,1.18,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.4587155963302753,0,normal
01015622452,010,2026-04-19 12:23:00,12.0,1,1,0,,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
18746863,특번,2026-07-21 22:28:00,22.0,0,0,0,,0,1,0.0,1.0,1,2.19,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15889999,특번,2026-09-21 17:18:00,17.0,1,0,1,4.35,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,1,0.1869158878504673,0,normal
16008172,특번,2026-06-16 16:11:00,16.0,1,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,1,0.0,0,normal
01012192002,010,2026-11-08 06:34:00,6.0,0,1,0,,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
15889999,특번,2026-02-25 04:11:00,4.0,0,0,0,,0,1,0.0,1.0,1,0.22,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
07068437,070(인터넷전화),2026-10-02 17:36:00,17.0,1,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,1,0.0,0,normal
15991900,특번,2026-08-06 10:02:00,10.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15444200,특번,2026-08-15 08:46:00,8.0,0,0,0,,0,1,0.0,1.0,1,8.07,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01065769642,010,2026-01-18 08:26:00,8.0,0,1,1,165.13,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0060193824113645945,0,normal
15883388,특번,2026-12-07 06:12:00,6.0,0,0,0,,0,0,,,1,231.32,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01004915982,010,2026-07-20 07:53:00,7.0,1,1,1,7.54,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.117096018735363,0,normal
15990903,특번,2026-10-09 12:33:00,12.0,0,0,0,,0,0,,,1,353.06,1,1.0,0.0,,,,,0,1,1.0,1,1,0.0,0,normal
16008585,특번,2026-03-19 18:25:00,18.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15441077,특번,2026-10-13 01:26:00,1.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
15665050,특번,2026-04-15 12:11:00,12.0,0,0,1,2.92,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.25510204081632654,0,normal
01049473309,010,2026-04-18 05:17:00,5.0,0,1,1,40.09,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.024336821611097587,0,normal
01052065063,010,2026-12-01 01:41:00,1.0,0,1,1,4.41,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.18484288354898337,0,normal
15446399,특번,2026-02-19 15:07:00,15.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15883570,특번,2026-05-29 18:36:00,18.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
0624160113,기타,2026-03-09 00:25:00,0.0,1,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,1,0.0,0,normal
15441077,특번,2026-04-27 02:30:00,2.0,0,0,1,71.38,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.013815971262779773,0,normal
01001627952,010,2026-05-11 13:25:00,13.0,0,1,1,14.43,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.06480881399870382,0,normal
16066720,특번,2026-05-02 00:23:00,0.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
15662566,특번,2026-03-21 18:44:00,18.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
01016348298,010,2026-06-22 16:30:00,16.0,0,1,0,,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.0,0,normal
16008172,특번,2026-10-11 15:25:00,15.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01049221056,010,2026-02-18 09:58:00,9.0,1,1,1,4.08,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.19685039370078738,0,normal
15990903,특번,2026-07-28 13:58:00,13.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
01000909572,010,2026-09-20 21:33:00,21.0,1,1,0,,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.0,0,normal
16612207,특번,2026-06-27 16:30:00,16.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
15448527,특번,2026-01-03 23:49:00,23.0,0,0,1,19.32,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.049212598425196846,0,normal
01023391911,010,2026-02-26 01:52:00,1.0,0,1,1,466.54,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.0021388544295675234,0,normal
16780479,특번,2026-07-17 10:13:00,10.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
0624160113,기타,2026-10-30 01:54:00,1.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15773419,특번,2026-07-07 00:41:00,0.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
16192996,특번,2026-05-03 05:41:00,5.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01078471155,010,2026-03-11 07:28:00,7.0,0,1,0,,1,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,0,0.0,0,normal
15999010,특번,2026-07-28 00:03:00,0.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01066207175,010,2026-05-14 03:34:00,3.0,0,1,0,,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
15443800,특번,2026-06-30 02:49:00,2.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
16613000,특번,2026-12-28 07:57:00,7.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15777011,특번,2026-05-30 15:18:00,15.0,1,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
16558008,특번,2026-12-17 04:38:00,4.0,0,0,1,104.61,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.00946880030300161,0,normal
15991111,특번,2026-05-10 02:00:00,2.0,0,0,1,269.88,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.003691671588895452,0,normal
15443002,특번,2026-08-12 16:26:00,16.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15665050,특번,2026-10-15 18:43:00,18.0,0,0,1,173.09,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.005744155321959906,0,normal
15660123,특번,2026-07-12 01:26:00,1.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01045104093,010,2026-06-13 04:27:00,4.0,0,1,1,3.94,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.20242914979757087,0,normal
07032496370,070(인터넷전화),2026-11-01 16:33:00,16.0,0,0,1,15.29,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.061387354205033766,0,normal
025669998,02(서울 유선),2026-10-22 05:42:00,5.0,0,1,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,0,0.0,0,normal
15660123,특번,2026-08-17 12:42:00,12.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15884477,특번,2026-12-10 03:36:00,3.0,1,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
01012782813,010,2026-10-24 06:51:00,6.0,0,1,1,248.74,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.00400416433090414,0,normal
01053281074,010,2026-03-22 16:17:00,16.0,0,1,0,,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.0,0,normal
15661277,특번,2026-03-10 14:22:00,14.0,1,0,0,,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.0,0,normal
025669998,02(서울 유선),2026-05-18 13:04:00,13.0,0,0,1,6.77,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.1287001287001287,0,normal
15882001,특번,2026-09-17 23:29:00,23.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
15883651,특번,2026-12-20 12:26:00,12.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15777011,특번,2026-05-23 04:47:00,4.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15882588,특번,2026-06-21 08:53:00,8.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
15440080,특번,2026-04-26 12:15:00,12.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
0232782967,02(서울 유선),2026-04-09 15:45:00,15.0,1,0,1,10.61,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.08613264427217916,0,normal
16617654,특번,2026-10-28 20:20:00,20.0,1,0,1,17.01,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.05552470849528039,0,normal
15073684,특번,2026-03-25 10:17:00,10.0,1,0,1,13.64,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.06830601092896174,0,normal
15999010,특번,2026-06-08 03:56:00,3.0,1,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
01010486271,010,2026-09-30 00:28:00,0.0,0,1,1,1.29,0,0,,,1,198.4,1,1.0,0.0,,,,,0,0,1.0,1,0,0.4366812227074236,0,normal
01050747055,010,2026-10-10 04:27:00,4.0,0,1,1,109.81,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.00902445627650934,0,normal
0808221416,기타,2026-01-13 11:58:00,11.0,0,0,0,,0,0,,,1,115.15,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15773419,특번,2026-10-28 05:16:00,5.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15887270,특번,2026-02-27 02:46:00,2.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
01000754328,010,2026-02-07 11:53:00,11.0,0,1,1,57.57,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.017073587160662457,0,normal
01018268667,010,2026-06-15 07:14:00,7.0,0,1,0,,1,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,0,0.0,0,normal
15666000,특번,2026-11-17 10:26:00,10.0,1,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
15888000,특번,2026-01-16 02:49:00,2.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,1,2.0,1,1,0.0,0,normal
15991900,특번,2026-08-07 23:24:00,23.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
03180751228,기타,2026-01-06 10:45:00,10.0,1,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
15880010,특번,2026-04-26 00:20:00,0.0,1,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,1,0.0,0,normal
0261666353,02(서울 유선),2026-02-24 00:08:00,0.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15881515,특번,2026-08-04 18:34:00,18.0,1,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,1,0.0,0,normal
15440080,특번,2026-06-18 15:39:00,15.0,0,0,1,39.37,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.024770869457517962,0,normal
15665050,특번,2026-06-30 05:15:00,5.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01067836056,010,2026-11-01 13:42:00,13.0,1,1,1,386.31,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.002581911130618884,0,normal
01075256228,010,2026-12-13 11:08:00,11.0,1,1,1,31.2,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.03105590062111801,0,normal
15447758,특번,2026-02-26 16:18:00,16.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15448527,특번,2026-04-07 18:02:00,18.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15884477,특번,2026-05-14 02:34:00,2.0,0,0,0,,0,1,1.0,1.0,0,,0,,,,,,,0,0,2.0,1,1,0.0,0,normal
01095407902,010,2026-08-17 16:09:00,16.0,0,1,0,,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
01091338710,010,2026-07-11 01:24:00,1.0,1,1,1,15.69,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.05991611743559018,0,normal
01009874410,010,2026-03-10 15:03:00,15.0,1,1,0,,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
01037504166,010,2026-02-04 05:35:00,5.0,0,1,1,1456.17,1,0,,,1,4.29,0,,,,,,,0,0,0.0,0,0,0.0006862617264972515,0,normal
15771000,특번,2026-06-27 18:46:00,18.0,1,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
15880010,특번,2026-08-16 12:53:00,12.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
16706250,특번,2026-04-20 09:03:00,9.0,1,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
15669009,특번,2026-08-12 22:36:00,22.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15887000,특번,2026-01-17 09:50:00,9.0,1,1,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.0,0,normal
15660123,특번,2026-08-06 00:48:00,0.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01039228821,010,2026-08-18 08:35:00,8.0,1,1,1,79.68,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.012394645513138323,0,normal
15888377,특번,2026-11-24 19:33:00,19.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01079115991,010,2026-08-23 00:03:00,0.0,1,1,1,3.24,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.23584905660377356,0,normal
01080304762,010,2026-01-15 06:50:00,6.0,1,1,1,28.64,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.033738191632928474,0,normal
0701004790,070(인터넷전화),2026-01-11 00:11:00,0.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
0808221416,기타,2026-04-09 21:27:00,21.0,0,0,0,,0,1,1.0,1.0,0,,1,1.0,0.0,,,,,0,0,3.0,1,1,0.0,0,normal
01022803051,010,2026-05-22 02:50:00,2.0,0,1,1,0.53,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.6535947712418301,0,normal
00959012223096,00X(국제),2026-03-09 09:18:00,9.0,0,0,0,,0,0,,,0,,0,,,,,,,1,0,0.0,1,1,0.0,0,normal
16004000,특번,2026-07-13 09:23:00,9.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
06289076240,기타,2026-09-14 11:17:00,11.0,0,0,0,,0,0,,,1,12.44,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
0262752275,02(서울 유선),2026-03-20 05:10:00,5.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01025601946,010,2026-04-04 05:12:00,5.0,1,1,0,,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
15881900,특번,2026-12-17 19:20:00,19.0,0,0,1,7.26,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.12106537530266344,0,normal
15777011,특번,2026-01-30 09:30:00,9.0,0,0,0,,0,1,0.0,1.0,1,19.34,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01076954792,010,2026-07-20 01:37:00,1.0,1,1,1,6.65,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.13071895424836602,0,normal
15664295,특번,2026-11-06 09:58:00,9.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
01085275455,010,2026-08-06 09:50:00,9.0,0,1,0,,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.0,0,normal
01028130608,010,2026-09-16 02:44:00,2.0,0,1,1,12.24,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0755287009063444,0,normal
15221000,특번,2026-05-30 05:08:00,5.0,0,0,1,0.97,0,0,,,1,14.49,0,,,,,,,0,0,0.0,1,1,0.5076142131979695,0,normal
15440010,특번,2026-11-24 00:59:00,0.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15443002,특번,2026-07-09 04:00:00,4.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
15443002,특번,2026-01-07 01:05:00,1.0,0,0,0,,0,0,,,1,220.25,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15999999,특번,2026-01-28 17:16:00,17.0,0,0,1,1.4,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.4166666666666667,0,normal
15662566,특번,2026-11-13 19:16:00,19.0,0,0,0,,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.0,0,normal
0808221416,기타,2026-04-17 09:35:00,9.0,0,0,0,,0,0,,,1,21.49,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15447758,특번,2026-11-14 13:55:00,13.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
15880010,특번,2026-12-15 19:58:00,19.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
15998888,특번,2026-07-08 17:13:00,17.0,1,0,1,26.5,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.03636363636363636,0,normal
01047092500,010,2026-08-20 08:32:00,8.0,0,1,0,,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.0,0,normal
15443000,특번,2026-06-28 12:19:00,12.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15887270,특번,2026-12-07 22:42:00,22.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15446399,특번,2026-11-04 16:42:00,16.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01087708125,010,2026-04-04 10:14:00,10.0,1,0,1,6.26,1,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,0,0.13774104683195593,0,normal
01016354049,010,2026-02-08 11:06:00,11.0,0,1,1,10.46,1,1,1.0,1.0,0,,0,,,,,,,0,0,2.0,0,0,0.08726003490401396,0,normal
15447758,특번,2026-07-20 12:35:00,12.0,0,0,1,55.69,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.01763979537837361,0,normal
15446200,특번,2026-04-28 08:05:00,8.0,0,0,1,2.5,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.2857142857142857,0,normal
01052110392,010,2026-07-29 11:39:00,11.0,0,1,1,2.91,1,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,0,0.2557544757033248,0,normal
16705989,특번,2026-10-04 07:32:00,7.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
025669998,02(서울 유선),2026-12-16 07:39:00,7.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01036542726,010,2026-07-14 12:01:00,12.0,0,1,1,290.27,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.003433240635836166,0,normal
15885050,특번,2026-01-28 14:09:00,14.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01041711686,010,2026-01-12 13:42:00,13.0,1,1,1,50.21,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.019527436047646944,0,normal
15440080,특번,2026-12-18 00:40:00,0.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15880010,특번,2026-05-17 07:25:00,7.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15440010,특번,2026-05-16 04:31:00,4.0,0,0,0,,0,1,0.0,1.0,1,9.78,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
15881500,특번,2026-09-19 02:17:00,2.0,1,0,0,,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.0,0,normal
15991111,특번,2026-05-09 20:29:00,20.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15881111,특번,2026-06-10 02:45:00,2.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15880079,특번,2026-10-15 05:12:00,5.0,1,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,1,0.0,0,normal
15223000,특번,2026-10-22 19:07:00,19.0,0,0,1,18.64,0,1,0.0,1.0,1,53.73,0,,,,,,,0,0,1.0,1,1,0.05091649694501018,0,normal
15999999,특번,2026-08-17 02:03:00,2.0,0,0,0,,0,1,1.0,1.0,0,,0,,,,,,,0,0,2.0,1,1,0.0,0,normal
